"n","p_n","p","contamination_level","ctam_sigma","ctam_mu","cook_cutoff","robust_m_est_bias","robust_m_est_variance","robust_m_est_mse","robust_mm_est_bias","robust_mm_est_variance","robust_mm_est_mse","robust_s_est_bias","robust_s_est_variance","robust_s_est_mse","ols_est_bias","ols_est_variance","ols_est_mse","ols_diag_est_bias","ols_diag_est_variance","ols_diag_est_mse","ols_mspe","robust_m_mspe","robust_mm_mspe","robust_s_mspe","ols_diag_mspe"
200,0.5,100,0.2,1,0,4,0.00731834419198925,0.0927691668387066,0.099716434363341,2.11932485804462,554.397429147277,554.299164288733,8.68294275213798,1972.35851334466,1973.15202204342,0.0152912392776673,0.143129246137022,0.157847968430142,0.00300819067371022,0.0672054867794868,0.0699448555060791,16.8348318173773,10.990660850683,56285.8265767721,205912.608283811,8.07690595591135
200,0.5,100,0.3,1,0,4,0.0221093992711215,0.158932524842648,0.180406194014398,163.431356510609,39081.2961195034,39088.402291536,11.3173601078531,3463.24750926548,3460.71187933628,0.0335351120968575,0.189233872014144,0.222012048622945,0.0104427036992524,0.125559057381416,0.135499524851143,23.5539659005253,19.3182790575847,3158765.25218264,343153.714757866,14.6975173343889
200,0.5,100,0.4,1,0,4,0.0445457000338623,0.206560794320838,0.250280251177417,45.2512896957168,12285.6122707801,12281.7211113927,73.116107498874,18218.1497693579,18218.3932777794,0.0556276503096369,0.219755595032418,0.274504222961926,0.0246222024286623,0.181496052358746,0.205392270577974,28.8373166084831,26.4558004747963,1409880.62670469,1985060.22117631,21.7505732683142
200,0.5,100,0.5,1,0,4,0.0727252806628944,0.23789527824783,0.309668977797733,101.796714550338,22317.8196449167,22330.3450808874,4.49805487635557,1067.44790013499,1067.6761634108,0.0835823727084722,0.235040543444977,0.317682753979669,0.0459714126348409,0.22865755238348,0.273714334808787,33.1253889704513,32.1053254327848,2348348.15714304,107937.083569856,28.2898125067208
200,0.7,140,0,1,0,4,7.35541101841542e-05,0.0198109405729919,0.0198052509208841,1.02870388713569,216.429396864216,216.592383163895,0.437009548059179,107.792361766743,107.798201867735,5.61552818250897e-05,0.0168022055082227,0.0167911519680149,NA,NA,NA,3.37778175674693,3.78555085372382,28948.5257701861,16949.3413737486,NA
200,0.7,140,0.1,1,0,4,0.00216069605801486,0.126189630183743,0.127845567721023,21.7247582656001,5388.24537701666,5388.4171537742,8.97189387621726,2085.90944622411,2086.53770231543,0.00405938625513935,0.172485195807187,0.175854641279097,NA,NA,NA,26.0848518141752,19.1397941678419,716183.266613039,275702.740692115,NA
200,0.7,140,0.2,1,0,4,0.0112640476528732,0.290803521134355,0.300904354702691,267.874276294645,67365.1098072047,67363.5236442705,197.882247493635,44972.507964156,44990.500179793,0.0142754163140509,0.304690290160363,0.317746945313773,NA,NA,NA,45.5392112717234,43.3888970497234,9121441.27086421,6368078.48951215,NA
200,0.7,140,0.3,1,0,4,0.0285070215732005,0.438963195584259,0.465714364375123,49.1177141684907,12409.4769683371,12408.9567746323,38.4081630332969,8053.86572534182,8060.05842547375,0.031862508549518,0.419563818930759,0.449748072204554,NA,NA,NA,63.7722177792116,65.630643677417,1571055.80346961,1199530.37635889,NA
200,0.7,140,0.4,1,0,4,0.0525064875681509,0.571195602204884,0.621417307364216,23.7670989751278,5449.59281455354,5451.56154227045,22.1344002675596,6227.01353668773,6224.23988280854,0.0561695595568261,0.512917914877976,0.56703580277529,NA,NA,NA,80.0338266731625,88.1267666297739,743813.169652576,938629.061982646,NA
200,0.7,140,0.5,1,0,4,0.0831781681624386,0.651341725204003,0.731914526465626,45.8983643141493,13592.3826282116,13583.9114620129,3888.18530182208,964070.024073526,964101.929279054,0.0863821160307398,0.568832424861659,0.652939211192952,NA,NA,NA,92.9701699273409,104.117374187051,1892994.43122277,134447136.375555,NA
200,0.9,180,0,1,0,4,0.000302397154239845,0.0700944797020555,0.0701164989374872,16.3952506761087,4346.76470987992,4345.77290171651,1.73404224606271,429.37449563704,429.391039900555,0.000239472555238643,0.0553171715914619,0.0553353754603347,NA,NA,NA,11.0402424561701,13.7051756806086,803632.607732503,80954.9313981393,NA
200,0.9,180,0.1,1,0,4,0.0070590970074802,0.792251073087936,0.796141165803065,2.20975468413077,576.925917681556,576.82796869496,1.50587940338584,436.332026461932,436.09257775947,0.00624474874242399,0.645243388531764,0.648907163720061,NA,NA,NA,119.208365392075,144.824978488123,108282.25441851,77410.6948908875,NA
200,0.9,180,0.2,1,0,4,0.0173930774677977,1.40506281095824,1.4168356371822,337.211678066232,81548.9966666352,81560.0123580349,50.0544223857417,11912.9249706619,11915.327693165,0.0164040397615866,1.13739168603185,1.1492461590493,NA,NA,NA,208.023001514203,257.496698735021,14562721.5739501,2192758.51200957,NA
200,0.9,180,0.3,1,0,4,0.0373451708533671,2.08423572605704,2.11324395400618,132.898420560239,35228.7937987646,35220.7770441298,2.59834364192794,635.73177776552,635.787194296385,0.0337526834891568,1.61242495922485,1.63972794287711,NA,NA,NA,294.277467446905,378.25826314296,6249028.40978141,116349.965844847,NA
200,0.9,180,0.4,1,0,4,0.0602344724902095,2.52124106311242,2.57139057135018,108.860747639661,28306.6487262715,28302.2828790061,99.8718893796596,23986.0818382938,23990.0094003203,0.0570153322461857,2.0093488564378,2.05832679325823,NA,NA,NA,373.954183431384,464.526341044986,5322806.9212456,4302127.41031032,NA
200,0.9,180,0.5,1,0,4,0.0922913346819597,2.90180107661821,2.9824852069937,82.3074985898547,18597.4749860791,18605.3925847246,97.1047469460235,23314.4774214348,23318.3242586951,0.0829738044159769,2.23829811378056,2.31231872574141,NA,NA,NA,418.188751331712,542.135175700099,3375209.20206334,4218747.33353933,NA
400,0.1,40,0,1,0,4,9.00490735867476e-06,0.00293625209979458,0.00293351199875408,2.29537720642374e-05,0.00771576400236307,0.00770785471841785,3.25060210024983e-05,0.0118688902873739,0.0118539207472269,7.77369409206694e-06,0.00277792398234257,0.00277458598050527,1.40751647937548e-05,0.0035473860304675,0.00354727165113939,1.10990081390875,1.11653711215876,1.3134518760313,1.48552107751062,1.14219510709127
400,0.1,40,0.1,1,0,4,0.000690976105649428,0.00518876121313413,0.00585898227393103,5.08241394003039e-05,0.00744915057462553,0.00747017811172733,5.00857813234303e-05,0.011804478359779,0.0118073462276633,0.00914697316442534,0.0208192116348177,0.0298829079527038,0.000159999127610791,0.00476890195481273,0.00490982547460427,2.20095519809894,1.23200600867566,1.29737715631423,1.47353203818994,1.19377890479858
400,0.1,40,0.2,1,0,4,0.00444309705437435,0.00966112771721035,0.0140655802607158,0.000128728292836328,0.00746971177858573,0.00756856122430772,5.11932509622438e-05,0.0113887243203487,0.0113943626740295,0.0319636894146528,0.0313603112296569,0.0631985593993911,0.0024164848724855,0.0115743130976485,0.0139445007177434,3.56922968738417,1.57412415107982,1.31229602980367,1.47347953017961,1.56774128387794
400,0.1,40,0.3,1,0,4,0.017647806369057,0.0184454367281318,0.0360194613502762,0.00116621107986598,0.0118015128320336,0.0129205178605714,7.38682516208358e-05,0.0111743844072326,0.0112035551212245,0.0619135187466035,0.0366975871998704,0.0984643155976744,0.0128872629906395,0.0225047795321527,0.0353020234046636,4.95469395967865,2.45041067319376,1.52723567497515,1.45864854593929,2.42815962439998
400,0.1,40,0.4,1,0,4,0.0525916266444748,0.0307702593664619,0.0832388049734709,0.00800278571366043,0.0248289893794873,0.0327324591356298,0.000161450023014087,0.0122303272557673,0.0123428559697583,0.100707710516074,0.0405539311871242,0.141099425978449,0.0384145066911445,0.0341663650471921,0.0724442062781479,6.69676324516498,4.3669834009116,2.32610317558066,1.50345294005693,3.94036793649605
400,0.1,40,0.5,1,0,4,0.0997151782394938,0.03777463476757,0.137338714467994,0.0361126061451412,0.0460201530181205,0.0819486785511892,0.000938506650105461,0.0212371118838274,0.0220906700863975,0.140768578062859,0.041131495530771,0.181735547611507,0.0774444416845972,0.0430879971262889,0.120360086822381,8.33650738318041,6.53996124241235,4.30031989179497,1.88722946545993,5.85096798740436
400,0.3,120,0,1,0,4,1.53551480621547e-05,0.00393607586205689,0.00393568670667082,4.43105109289018e-05,0.0104030474354404,0.0104057457566275,5.15653001390973e-05,0.0126007710397956,0.0126019332557755,1.57396255282821e-05,0.00365569348507462,0.0036568103366626,1.73888915113189e-05,0.00493019487885028,0.0049278629908462,1.44323689671167,1.47752612847787,2.25779380386493,2.52217356427121,1.59577415695887
400,0.3,120,0.1,1,0,4,0.000421512922351331,0.00853100117048502,0.00891839008815441,5.03750057125447e-05,0.0105640877266339,0.0105722063814399,6.98892084690667e-05,0.0140153705597922,0.0140291982860221,0.00533944101134676,0.0440568433672558,0.0492200570051336,0.000171313790285652,0.00804755859763611,0.00818668215353122,6.95494505989004,2.06485204267616,2.26765852949363,2.68295264934554,1.97689593736055
400,0.3,120,0.2,1,0,4,0.00369661626636594,0.0244457672557549,0.0280446004530979,6.9779916437955e-05,0.0131589283272025,0.0131760725303316,7.27999526647785e-05,0.0159068472186162,0.0159160197824065,0.0189819200419411,0.072394078782318,0.0910864225091298,0.00181252844817397,0.0236544557678545,0.025372366392957,11.9356106333808,4.35836240039312,2.60626272159066,2.92814505950522,4.05347463556629
400,0.3,120,0.3,1,0,4,0.0168945411988896,0.0543998132953456,0.0710767552410538,0.000673790028589897,0.0292719184100118,0.0298286207649617,0.000242243631853026,0.02533093625132,0.0254718561381678,0.0398806336764968,0.0901397551523474,0.129659829808235,0.00813533455483479,0.0480148060821154,0.0559580814126217,16.6222933237468,9.56173129511562,4.61638240403157,4.09263691733528,7.7421340127792
400,0.3,120,0.4,1,0,4,0.0414909064969611,0.0820808210907382,0.123243404303336,0.00841387247986204,0.0890929742378917,0.0971504748208022,0.00467422463606017,0.0918843290615869,0.0961910163814007,0.066032682430964,0.100823352187207,0.166452741209422,0.0226691152110193,0.0763668194430595,0.0987304673763065,21.2505209549417,15.996936534022,12.8054233792728,12.696697648544,12.9555331269144
400,0.3,120,0.5,1,0,4,0.0719798335171939,0.100385203797745,0.171963496499748,0.0357807901150771,0.165226587952635,0.200346471715902,0.0241950141014373,0.194044314958075,0.21746315179968,0.0920569972993141,0.108282322512207,0.199906190521472,0.0460392146780797,0.10032827005542,0.145966171653278,24.9985960109328,21.6551170550542,25.1798235088953,27.3573101671786,18.5740067910691
400,0.5,200,0,1,0,4,2.25781290507805e-05,0.00549916660487447,0.00549974806750575,2.45809204039021,605.702046280059,605.737330135329,1.65390709174374,375.427678885054,375.579875261258,1.97638483905437e-05,0.00493300586133649,0.00493303768628169,3.17427133634768e-05,0.0069851729195556,0.00698897494124085,1.99159233239672,2.10733199492479,123407.588583623,71377.9124164957,2.40978122440787
400,0.5,200,0.1,1,0,4,0.000643867969566663,0.0205811469733134,0.0211426903549869,2.95675738169734,692.338795933855,692.526198131817,24.1532940181024,6354.70111168088,6353.43560125226,0.00419657488852226,0.0720370008841895,0.075945427769175,0.000363162384554215,0.0186834828642478,0.018971911317345,16.414037745063,5.24180979142077,136620.113120086,1179160.24631446,4.81554391868171
400,0.5,200,0.2,1,0,4,0.0061979425847208,0.0736456703137692,0.0795490302172349,2.79751786797071,603.006875318198,603.392365684896,9.32096060489004,2303.34540729292,2303.45298626863,0.014424586469889,0.124308772747686,0.138236124126584,0.00253514308782428,0.0520513595686824,0.054378297218232,28.9635160688106,17.0371869590003,120125.2039555,494017.456230154,11.8552122827227
400,0.5,200,0.3,1,0,4,0.0192471575039466,0.133361101663275,0.152074814760569,40.7071528827154,9638.17317730124,9640.32763747475,40.4787358607188,10713.1127413189,10710.7390262143,0.0298212182924542,0.162552280321632,0.191723289492799,0.0092061777969221,0.10191140818998,0.110709940354142,39.4511361977949,31.3689342047796,1959106.93838356,2307724.91135817,23.0836435151098
400,0.5,200,0.4,1,0,4,0.03843205052938,0.177628363207668,0.215349900284217,29.9715198701374,8088.60682887082,8086.22392142547,461.195538948566,108158.413558121,108186.975442837,0.0503100753625309,0.190871928303252,0.24041851595257,0.0211508825597815,0.152773481842382,0.173313270474794,49.3838255709776,44.42607977396,1631762.26995388,21893887.8714392,35.8725831554795
400,0.5,200,0.5,1,0,4,0.0639746115007621,0.210500383660755,0.273632993626874,149.400445655265,34117.9309084216,34130.8596304432,23.2953766013161,6571.78933382516,6568.79755309118,0.0743652904074141,0.20996855955076,0.283493975719971,0.040991153080883,0.203634946129045,0.243811559425412,58.5670038590902,56.5918570445197,6222399.96711514,1303368.83456498,50.2012733194252
400,0.7,280,0,1,0,4,3.64385886826867e-05,0.00998940731397369,0.00998588827340048,0.796705883937138,192.7285318408,192.754323597374,8.68903382610097,2260.8905664507,2260.536038011,3.29570026301119e-05,0.00842102519265108,0.00842029809451059,NA,NA,NA,3.371678398897,3.81416500674767,52222.1543276798,618550.351799895,NA
400,0.7,280,0.1,1,0,4,0.00219810224935172,0.112501800942914,0.114249895988494,36.9155298545922,8436.53630182447,8439.70568647177,8.05104129975826,1963.12118586985,1963.31974242613,0.0046462389398389,0.173093894698488,0.177047758059533,NA,NA,NA,50.4967239860796,32.9528464518385,2220846.71180966,545814.702314266,NA
400,0.7,280,0.2,1,0,4,0.0120016410312472,0.291281250078997,0.302117766109928,26.0278152691596,5572.17637696543,5575.91548672672,7.01725260867553,2063.13524214689,2061.89995378698,0.0157734153781868,0.315193482416278,0.3297061238648,NA,NA,NA,94.1633365441641,86.1990153385938,1563031.7229928,573688.621443402,NA
400,0.7,280,0.3,1,0,4,0.0293286692345097,0.448275239633442,0.475810807909417,14.7503735683291,3710.13364229625,3710.0434812954,22.6486553522154,5279.34475421597,5280.87603055132,0.0346061410624433,0.428655258562104,0.461546778590298,NA,NA,NA,131.563457905185,135.141236688681,1073342.43230194,1534987.45858412,NA
400,0.7,280,0.4,1,0,4,0.05294575134906,0.572500910352226,0.623156658059877,1938.4231470309,480734.171955581,480749.658414789,311.539376688215,80393.7227735281,80383.6872591222,0.0571531289529703,0.521444975561624,0.576512324612347,NA,NA,NA,163.863121738794,176.319316249041,115402266.152701,22599264.7241118,NA
400,0.7,280,0.5,1,0,4,0.0818188826597103,0.66145232360505,0.74062539697034,118.353216300942,27706.3888446906,27713.9165056127,50.7371653127734,12974.4603580317,12973.2996819123,0.085004971690051,0.577906120756364,0.660599467963389,NA,NA,NA,186.392029111952,209.424685936704,7716373.30483344,3635494.98187524,NA
400,0.9,360,0,1,0,4,0.000116569051667813,0.0325196897551408,0.0325061800477881,59.7074046003205,14706.8500264356,14707.7300309302,0.719070702663709,189.611427346254,189.572052339532,9.65824353544343e-05,0.0261178003428445,0.0261099115768275,NA,NA,NA,10.3992593489026,12.676857762521,5992523.03970375,68971.9694217329,NA
400,0.9,360,0.1,1,0,4,0.00480463543563003,0.563213569813118,0.565765350969496,75.2069620355211,18987.3319438361,18986.5895780963,3.4436871581342,975.332140967133,974.874499561399,0.00443726539633797,0.464534975062184,0.467114100558273,NA,NA,NA,169.534708350921,205.118152353214,7408076.57920211,358738.907627679,NA
400,0.9,360,0.2,1,0,4,0.0145259269963104,1.11078662971759,1.12086941019503,18.3826475340433,4541.69547477897,4541.9113404139,633.470170480904,159979.538485622,159973.09050216,0.0136941051548913,0.874550277410453,0.884746181455703,NA,NA,NA,319.557310430519,403.712594865196,1701583.50015336,58863933.59583,NA
400,0.9,360,0.3,1,0,4,0.0262682635317428,1.47910171193544,1.49945356861944,16.3617403485918,4139.69189543993,4139.49486820676,18.484617556775,4329.88024474384,4331.04534132164,0.0250452924332793,1.15505406947951,1.17547914563487,NA,NA,NA,426.173065303073,543.993335359512,1503428.22232626,1600189.40596602,NA
400,0.9,360,0.4,1,0,4,0.0490149292876045,1.93261101395739,1.97389549918916,47.889341210304,12114.1977494978,12113.6302997101,23.3166019081193,5840.5554051669,5840.50978545435,0.044197369017076,1.4603697342575,1.49872562433755,NA,NA,NA,542.151702786966,713.298430084603,4361847.5986522,2035206.53208751,NA
400,0.9,360,0.5,1,0,4,0.0689205388419697,2.2159646047068,2.27602128512995,30.3303166216479,8477.43527050078,8473.85584604042,90.5696230692667,20773.728682748,20781.2033910863,0.0651524347111193,1.69740120631827,1.75576403620411,NA,NA,NA,636.755980350293,827.961177847009,3133691.9319855,7080938.26926447,NA
