"n","contamination_level","ctam_sigma","ctam_mu","cook_cutoff","ctam_rho","robust_m_est_bias","robust_m_est_variance","robust_mm_est_bias","robust_mm_est_variance","robust_s_est_bias","robust_s_est_variance","ols_est_bias","ols_est_variance","ols_diag_est_bias","ols_diag_est_variance","ols_mspe","robust_m_mspe","robust_mm_mspe","robust_s_mspe","ols_diag_mspe"
200,0.3,1,0,4,-0.6,0.0972645562474305,0.0208103104440514,0.0695292096565091,0.0215500946771243,0.00471621304170084,0.0428591373259543,0.187154034228381,0.0258163717639904,0.0593730496753985,0.0216155375084261,1.2237408853703,1.12675476509392,1.099351621138,1.05973953644654,1.09151331196274
200,0.3,1,0,4,-0.4,0.156145853120639,0.0269251061364075,0.09325772550878,0.0292965498118613,0.00505370360359502,0.0409451265789139,0.339172890273428,0.0323807381290587,0.0947964285246003,0.0255409325667752,1.38930325621525,1.19818014670594,1.13878416327211,1.06888774294785,1.13582552810078
200,0.3,1,0,4,-0.2,0.212973157408301,0.0304953828410005,0.10830294983188,0.0315540938605001,0.00320603052206972,0.039847237329777,0.485660003946479,0.0411769540614471,0.132068848940674,0.0308986784906759,1.53865072240676,1.25250202551123,1.1489250776828,1.05688208445756,1.17574489552303
200,0.3,1,0,4,0,0.301541908673857,0.033478159188488,0.130367304926639,0.033626548443291,0.0039673878600158,0.0418002490918014,0.694560304393538,0.0425304563489231,0.197410696295941,0.0344237481871492,1.75685116306592,1.34816382598255,1.17566486198692,1.06306023228478,1.24705923162284
200,0.3,1,0,4,0.2,0.39723053541931,0.040442204682661,0.15447181151419,0.0377507421144443,0.00482659641874323,0.0366108267134775,0.8962795994085,0.0507003794127066,0.282710752711929,0.0404925872654199,1.9791527120428,1.45836010188136,1.20989445360679,1.05840777788721,1.34830043621766
200,0.3,1,0,4,0.4,0.47480828499708,0.0477032196119281,0.151558545504045,0.044014407377698,0.0038244559592984,0.0346377101280771,1.0824843860077,0.0558158839288035,0.334226550459655,0.0445875496074521,2.15040130242611,1.52932960304756,1.2010901971651,1.04518356134372,1.38826498175724
200,0.3,1,0,4,0.6,0.571611052733404,0.049762410318972,0.158378620439766,0.0440383547314821,0.00401768112303212,0.0330509457566791,1.26864184756756,0.0558342815350997,0.41793693308106,0.0509849810288452,2.36210929969727,1.64839273393244,1.22366019763126,1.05802948583528,1.49941444970313
200,0.3,1,0,4,0.8,0.696157462223627,0.0626817797162206,0.175908444018377,0.0480351149785637,0.00342545847376291,0.0337433228114558,1.50861452762119,0.0643600283637032,0.533621027769501,0.0608841046258292,2.60096378619169,1.77342222651098,1.23531739286739,1.05322705131207,1.61001816443513
200,0.3,1,0,4,1,0.826967652009749,0.0525359729083146,0.19070089277917,0.048727128424368,0.00393141923294343,0.0289906727554391,1.73230507358537,0.055723622631262,0.630705845614626,0.0547814767013093,2.80633687149784,1.88848312471439,1.24439476531356,1.04256762530488,1.69778637794861
200,0.4,1,0,4,-1,0.0948520402565726,0.0114674507132904,0.0935775174579149,0.0118283651947467,0.0784794485461794,0.0382271759086451,0.0990276201206106,0.0107267741543977,0.0741008833395408,0.0129191057044425,1.11375915141935,1.11111602405365,1.1101583233245,1.13525817356756,1.09281454192767
200,0.4,1,0,4,-0.8,0.118864938407106,0.0178461415113826,0.110379836804772,0.0192683554902832,0.0229582249732724,0.0513341409093116,0.1627476925963,0.0190484267311653,0.0872188813568061,0.0199648813056568,1.18233796766065,1.13617413011678,1.12875241042767,1.08490312877216,1.10744698265887
200,0.4,1,0,4,-0.6,0.183202579917188,0.0256017223075366,0.150255614027087,0.0295026651726194,0.0117126429216993,0.0538176634169729,0.293534338757912,0.0261892443877834,0.125726920437981,0.0283855681885523,1.3264341674536,1.21283046057452,1.18474474966719,1.08023159298227,1.15965479198272
200,0.4,1,0,4,-0.4,0.323385074975001,0.0335360773377399,0.241044527797692,0.0376883310080527,0.0138701041219991,0.0481866587681065,0.541996680532215,0.0339140558241342,0.224935063594108,0.0355519813378181,1.60802801442927,1.38162684191701,1.30137968343961,1.08030088649539,1.28529738006577
200,0.4,1,0,4,-0.2,0.452241291185739,0.0398506605875525,0.302942589379239,0.0443981612302322,0.0114741772712862,0.0486999559553256,0.769676194173782,0.0428778590121145,0.324792875869054,0.0435556302987049,1.82241774950028,1.49981565233458,1.35603262825433,1.07826351275814,1.38136860967998
200,0.4,1,0,4,0,0.615095225440474,0.0472821549929724,0.398010166383426,0.0539943510487992,0.0131728908615476,0.0491500875433703,1.02116304398012,0.048851529583412,0.461498682691205,0.0527953970948006,2.08523789389067,1.67731844675483,1.46823027860561,1.08119322517469,1.53202048259612
200,0.4,1,0,4,0.2,0.834088071044619,0.0493188379310664,0.50769116663922,0.0583084166434795,0.0154069835124702,0.051030201167194,1.33238916297778,0.0483014114059353,0.62231734134366,0.0517297905284093,2.40806738980814,1.90006560508955,1.57928690086482,1.07833495830322,1.69018063377862
200,0.4,1,0,4,0.4,1.03281758806852,0.0569589337175287,0.575662382915603,0.0724543509569484,0.00850768734996649,0.0400511205844164,1.61479511501141,0.0539623511619767,0.787724747741221,0.0544348673421019,2.65110973450335,2.07481168375294,1.63960051449492,1.05747822676848,1.83544990883252
200,0.4,1,0,4,0.6,1.27939844404551,0.0606329826726121,0.710694593208425,0.0837246151471868,0.0108584022669789,0.0394890427592711,1.91084322085681,0.0529596914681281,0.976956246430053,0.0610266789892809,3.0183149398131,2.38101502289062,1.8280563842464,1.06720026995621,2.08055412334084
200,0.4,1,0,4,0.8,1.49530604694577,0.0699915964316947,0.815203149434207,0.0913549883196024,0.00809694582242899,0.0394970588952116,2.15601795032781,0.0622884313335024,1.15699634091805,0.0712084190723251,3.25684667707384,2.59940057487654,1.93839948297147,1.0628230558256,2.26568217285536
200,0.4,1,0,4,1,1.74721167833912,0.0725759201907929,0.9432906801028,0.10656320265286,0.00992945391898647,0.0339718191019786,2.45301528313731,0.0613099051316177,1.41787504314828,0.079007368217799,3.55715548945297,2.85501426757668,2.07730592348772,1.05716652665545,2.53325610666534
200,0.5,1,0,4,-1,0.120523234714584,0.00963912636272428,0.120065530841391,0.0101462743220637,0.10476577415661,0.035954118450448,0.124342602198651,0.00924794033173675,0.103064683552242,0.0132705750852563,1.14072765249211,1.13788333541919,1.13799534543804,1.16424289550262,1.12381798152861
200,0.5,1,0,4,-0.8,0.181209443450923,0.021121130450028,0.174330520379208,0.0219648083766322,0.0596282111347964,0.0564818901735825,0.226247039606072,0.0213040267006816,0.144366715992293,0.0246930748717654,1.26039948251172,1.21377147429052,1.20756034592212,1.13454366767466,1.18092221758304
200,0.5,1,0,4,-0.6,0.320278693635607,0.0291768807608665,0.288584588858299,0.0318823766755965,0.0432787773393414,0.0668563176742779,0.434817839330671,0.029012154860865,0.251611572561675,0.0327925623840681,1.47505960818151,1.36160854880519,1.3333798175373,1.13899998393527,1.29901765294576
200,0.5,1,0,4,-0.4,0.553392167193304,0.0368099378303013,0.47992351211949,0.0420822783552251,0.0420285214626426,0.0661523084371823,0.765968800500331,0.034820269623259,0.427087548027563,0.0427310090912141,1.80565308434941,1.5952248620004,1.5278535481181,1.13393199390782,1.4789786708732
200,0.5,1,0,4,-0.2,0.777721999343089,0.0477864420838879,0.64928266531366,0.054692809059655,0.0462441149817768,0.0671431655331347,1.07393256523138,0.0441447450210765,0.617772647627389,0.0517183046494454,2.11494670939371,1.82135318555714,1.70357797116648,1.12818390501749,1.67101364955997
200,0.5,1,0,4,0,1.09124154321426,0.048161117150988,0.910585845623328,0.0576354237668178,0.0359466716924551,0.0537505799676398,1.45046679565354,0.0443814271531667,0.875827281190073,0.052893846743032,2.50942233953295,2.15100805066611,1.97865021155153,1.10099818547627,1.94953389052279
200,0.5,1,0,4,0.2,1.36682496045147,0.0517302091045152,1.14028102972117,0.0622578808866126,0.0516699681171741,0.068354148378791,1.75239537105553,0.0481494922663579,1.10613770028121,0.0587837359338092,2.78955334902405,2.41442153889986,2.20589194089594,1.14213191054537,2.16629145425377
200,0.5,1,0,4,0.4,1.74751973292977,0.0575900104350437,1.46991497678194,0.072687819010232,0.0518571523936613,0.0761473521916758,2.16451439961387,0.0516638837271811,1.42650915361295,0.068653447677671,3.24613714764201,2.83494218864683,2.57509048952201,1.15531715613753,2.53334747864754
200,0.5,1,0,4,0.6,1.96361744683303,0.0704484998306629,1.6159809087515,0.095113907326261,0.0632049741706475,0.0811399355000814,2.41969815096544,0.0626258972919229,1.62707948669561,0.0735545277031314,3.50061248179324,3.05203802322527,2.7295363515396,1.17412443850004,2.72137320695318
200,0.5,1,0,4,0.8,2.39605112603198,0.0706782119308515,2.0316269767048,0.0908054524649786,0.0557165081516407,0.0628565263612544,2.83781882362052,0.0641208016091154,2.00235509607652,0.0762445757559642,3.90257672868603,3.47389830479061,3.13727810130432,1.13799944260087,3.09154131526281
200,0.5,1,0,4,1,2.64436685125595,0.0644585193666612,2.23696278651894,0.085797247591991,0.0627661485305571,0.0712071735069056,3.12005116361552,0.0617911912382351,2.23956535085948,0.0748335980031739,4.19706159407967,3.72596126425627,3.34641921988348,1.15820403818082,3.33908146667742
200,0.6,1,0,4,-1,0.143447004909256,0.0102682908346016,0.142731162437378,0.0105258368899132,0.134615537618198,0.0380156330576533,0.146368560432988,0.00993086861280082,0.127694380681078,0.0123639679113892,1.15889162884601,1.1563783623304,1.15605608353831,1.18833864471563,1.14431539283703
200,0.6,1,0,4,-0.8,0.227256948451998,0.0203067975410443,0.221153263935837,0.0209075887134898,0.0972370415549494,0.0614087810465018,0.268780593389496,0.0197400694063345,0.189714687456651,0.0238932794966584,1.31330894790166,1.27178998863708,1.26660140155247,1.19701637374314,1.23808755109847
200,0.6,1,0,4,-0.6,0.49166076071727,0.0271353550789922,0.4718111080361,0.0295866638709265,0.123158633455067,0.0881933137678469,0.590933097526651,0.0271968534261884,0.414038486871817,0.0318826671792898,1.63596667827163,1.53617452572998,1.5193450845433,1.24382032320175,1.46378693278239
200,0.6,1,0,4,-0.4,0.786463428202614,0.0365119988255342,0.742585143021007,0.0394865977392555,0.124447856222304,0.0823708163788768,0.954491128692997,0.0337811387918633,0.658843947352615,0.0441393506905919,1.99664202747802,1.83091581101363,1.78996587795962,1.23680609382248,1.71783239465222
200,0.6,1,0,4,-0.2,1.21684867806126,0.0421958466393701,1.14328330458353,0.0460965500830974,0.148345431864829,0.116154217945004,1.43829456049472,0.0405214291434946,1.04178773176919,0.0484185195055159,2.50524046953548,2.2850271969468,2.21594597048786,1.30131401626589,2.11774350639266
200,0.6,1,0,4,0,1.56862343470913,0.049762909618696,1.48925462879399,0.0562339911628373,0.211227758330949,0.157530568963815,1.82907279706951,0.0446071827068155,1.3430738492267,0.0564057963089522,2.91100989500652,2.65424375100465,2.58112219009484,1.39582342982276,2.44188556680795
200,0.6,1,0,4,0.2,1.91938427508734,0.0592008176878728,1.78791182031031,0.0736598335986947,0.241409200820872,0.146474800013185,2.21076298060609,0.0531869964782207,1.67012727888519,0.0715715634359532,3.30185271618925,3.0124891370753,2.89569226854106,1.42351562188071,2.7786332667942
200,0.6,1,0,4,0.4,2.34657957107598,0.0585313165096232,2.18327297028399,0.0847379019986212,0.298742093999847,0.203010747128222,2.63459632597172,0.0551662189230689,2.04384119413678,0.0705298744234864,3.6980378581225,3.41662651031699,3.284560414723,1.53619551170734,3.1360124327435
200,0.6,1,0,4,0.6,2.64551906456953,0.0634386855780711,2.49921902578886,0.0730459179777588,0.319137157982548,0.211640186266961,2.94709694130826,0.0601379991531333,2.31898832795958,0.0731585282137214,4.06177704576997,3.76108261538179,3.61969572601793,1.5790790524681,3.44427844509161
200,0.6,1,0,4,0.8,3.07328099813073,0.0672509717025484,2.92584074767902,0.0813243077049472,0.457716010171856,0.244953341472599,3.35758520334874,0.0596138435882111,2.72707414275051,0.0788933870778954,4.48646123116972,4.21196760160278,4.08280296972774,1.76504773737367,3.88792965356106
200,0.6,1,0,4,1,3.45091985080678,0.0708988760980203,3.33600260281405,0.0805049445855349,0.660985976595807,0.411907941489738,3.71678591721285,0.0632646203966125,3.07698547857049,0.0877174758232418,4.82218767768311,4.56296897869265,4.45722558364084,2.12752688063529,4.20936113389766
500,0,1,0,4,-1,9.55537218641676e-08,0.00455356336324336,2.66524596669514e-07,0.00451495793261501,3.62944812321221e-06,0.0128981176500663,9.79560669069e-07,0.00440393441119063,5.45372790931871e-06,0.00548441273202832,1.00483406687441,1.00518557372774,1.00517367034319,1.02053686700025,1.00651739810819
500,0,1,0,4,-0.8,2.65070747902497e-05,0.00404585505290637,2.928361869987e-05,0.00404318777170222,1.62808619431287e-06,0.0132789872257729,2.80330118064184e-05,0.00387175713831458,2.81313605446332e-05,0.00497908220043578,1.00417709374709,1.00442194481595,1.00446603285087,1.01820600386611,1.00549146529361
500,0,1,0,4,-0.6,1.55137983891985e-05,0.00437485215578639,1.46946811196785e-05,0.00440392593007935,2.12049404628816e-05,0.0151337541215662,1.60920717019903e-05,0.00429224042852462,1.58576399502969e-05,0.00524365943660224,1.00556642776154,1.0060172571872,1.00600690857981,1.02240447073984,1.00723904553554
500,0,1,0,4,-0.4,1.32965173492439e-05,0.00404993538715396,1.13147525626283e-05,0.00404931250298978,1.40002219711743e-05,0.0130864031543191,8.03926422932009e-06,0.00383994194005757,2.91688551931299e-05,0.00498058759795278,1.01032579481338,1.01035026028687,1.01032167647587,1.02354155601489,1.01157201072655
500,0,1,0,4,-0.2,4.26878743323201e-06,0.00440736988135116,4.71947879202822e-06,0.0043987098394407,5.0290923658437e-05,0.0137124734580433,8.84696915651871e-06,0.00413132376674814,7.15802727175528e-07,0.00532358709520656,0.99743393172177,0.997593021280248,0.997621961721281,1.01101339297216,0.998717243422777
500,0,1,0,4,0,1.78541700204188e-05,0.00455837719079498,1.7630640459651e-05,0.00456243430015021,3.8935851365029e-05,0.0149920955810449,1.86801173936502e-05,0.00437992733774699,3.12078446660072e-05,0.00556668286588362,1.00620607458856,1.00669776890773,1.00670733702518,1.02257687594303,1.00805019409311
500,0,1,0,4,0.2,2.11741466050097e-05,0.00377359615735778,2.18772102857084e-05,0.00381534341405732,4.77985361439048e-05,0.0142751664751714,1.91160916620114e-05,0.0034953095633018,1.73130734008414e-05,0.00499707023709724,1.00453386835846,1.00508157618103,1.00511031018566,1.02207433343994,1.00638361138241
500,0,1,0,4,0.4,6.91141237412002e-06,0.00453266308480563,6.94928369745364e-06,0.00452676214119571,3.14692715973137e-05,0.0140919939273299,5.95630442864436e-06,0.00429951893728293,3.59301053221724e-06,0.00605438251466769,1.00723488215744,1.00758496113674,1.00753249766169,1.02085401809851,1.00929795329908
500,0,1,0,4,0.6,3.63301746203711e-05,0.00411407401310821,3.56261574915808e-05,0.00415965789927042,0.000229853848350321,0.0147657907515154,2.77780733661552e-05,0.00384868532314154,2.81729728674601e-05,0.00536729425539156,1.00826611070892,1.00846578493184,1.0085853487624,1.02450271777504,1.01001180098413
500,0,1,0,4,0.8,1.40782286408059e-05,0.00365414805856508,1.46685750843331e-05,0.0036555691837561,4.10136780119022e-05,0.0134637877453624,1.31929103120793e-05,0.00348725182939668,3.48118360767792e-05,0.00490489006550171,1.00554982716653,1.0059359038636,1.00592604907734,1.01995624654784,1.00790885326354
500,0,1,0,4,1,6.2447917537298e-06,0.0041858632138295,6.88355166583451e-06,0.00424151678805272,2.04908556854353e-06,0.0162330565785808,7.5174898054189e-06,0.00398504497326606,1.26217073193588e-05,0.00538188195251292,1.00694277518538,1.00718074635877,1.00731306824777,1.02553918701661,1.00908048848946
500,0.1,1,0,4,-1,0.0106492915310951,0.0045120776322893,0.0101922197542809,0.00457043455921648,0.0040807284196246,0.0155627460164867,0.0139494312017454,0.0044871482501992,0.00556981482667516,0.00547846204173167,1.02936782653757,1.02656124020299,1.02611896284102,1.0372322649165,1.02346755400487
500,0.1,1,0,4,-0.8,0.00675449862847416,0.00513603646842391,0.00438187340967318,0.00519708486551605,0.000107653590413533,0.0135325533110725,0.0160611063712643,0.006255844280391,0.00350666294382349,0.00548372517986267,1.03059448793731,1.02016743572673,1.01789181108123,1.02821764725893,1.01752318027467
500,0.1,1,0,4,-0.6,0.00949152447286822,0.00543166867428129,0.00448026305320532,0.00534203887118861,0.000512040425229126,0.0153436742926453,0.0289567771849625,0.00785552900328699,0.00446648505914148,0.00552915213110373,1.04723590127387,1.02490284184218,1.01979013477565,1.02994860727675,1.01995368637279
500,0.1,1,0,4,-0.4,0.0125408437332153,0.00611066378759002,0.00435772017946894,0.00587923865740065,0.000284349932099653,0.0169941452563652,0.0496741036027378,0.00960176775067759,0.00576209907075501,0.00618397075645013,1.06105351660138,1.01984196021002,1.0113659402672,1.02289767375008,1.01373437019518
500,0.1,1,0,4,-0.2,0.0146581670155997,0.00553974234666848,0.00357887089218395,0.00534493381777464,0.000156755893103687,0.0131117070283736,0.0715294876191633,0.0103998412551626,0.00605335203030949,0.00558260679797096,1.08122255217223,1.01814510443166,1.00676609196898,1.01628591801254,1.00937440619987
500,0.1,1,0,4,0,0.0206912215451328,0.00590551896422346,0.00451731866567219,0.00556941010132877,0.00056139493807792,0.0148605152436994,0.108713263636096,0.0121869474042225,0.00884571868056077,0.0058040343663016,1.12239925943492,1.02705097970462,1.01043660859321,1.0186638787542,1.01480523300668
500,0.1,1,0,4,0.2,0.0236980374449119,0.00590122676664116,0.00404257560114509,0.00531692412142627,0.000284175307939032,0.0137519603992775,0.139523232851506,0.0133801340032003,0.00945692588438685,0.00554646867149683,1.15287507856155,1.02739151367233,1.00672552353014,1.0162249162081,1.01228823412436
500,0.1,1,0,4,0.4,0.0272103453068813,0.00617292804349057,0.00290190868848957,0.00526131303392879,7.67886541191053e-06,0.0125953135951901,0.192958360017409,0.0156232685114058,0.0104004455932634,0.00629999636346767,1.20532766388915,1.03076715257108,1.00627223083587,1.01434477950853,1.01480889910964
500,0.1,1,0,4,0.6,0.0333488016902865,0.00567675543828327,0.00386054214956625,0.00534082988065667,0.000277404654476474,0.0128852141504263,0.232089852448642,0.0137722447248085,0.0135529270726795,0.00617738298962295,1.25055895827912,1.03886737368064,1.00833296203313,1.01589289784809,1.01950963452252
500,0.1,1,0,4,0.8,0.035691750189848,0.00575082982022359,0.00292077330887032,0.00504150390263908,7.88834895272682e-05,0.0126406053932292,0.276206938222804,0.0170286654593429,0.0143691761175023,0.00610104997554125,1.309141515769,1.04872432625359,1.01297659349479,1.02173411066684,1.02690970865439
500,0.1,1,0,4,1,0.0424624013501452,0.00629277892537737,0.0030206413990607,0.00513433434708974,0.000126347626400203,0.0127003833729649,0.344751972390274,0.0194611180167841,0.017307581088809,0.00644352752920918,1.36333667231124,1.04862674478659,1.00914725045049,1.01830040709478,1.02442961184889
500,0.2,1,0,4,-1,0.0360768421968491,0.00477556497385801,0.0353189255774723,0.00486406073008276,0.0198397357828657,0.0181580992179379,0.0408865583240472,0.00434140020184732,0.0228914779784354,0.0057546895931638,1.05455538185777,1.05005775969487,1.0493881216297,1.05232944662213,1.03788087740022
500,0.2,1,0,4,-0.8,0.0289938132540941,0.00572392783925586,0.0229792518206185,0.00578787674194627,0.00321626745614848,0.0145842025757623,0.0518837490385729,0.00683429423190381,0.0162343863094068,0.00620745117183334,1.06484080818609,1.04009631192684,1.03405694113939,1.02683362511158,1.02816171087456
500,0.2,1,0,4,-0.6,0.03868385279562,0.00704414765872666,0.0234795948834178,0.0074957019944736,0.00209936307914093,0.0153137911550779,0.0938462740260553,0.00884269116035328,0.019961923357009,0.00707483648188315,1.10265541465134,1.04551416253996,1.03094832255717,1.02065547989047,1.02693947487894
500,0.2,1,0,4,-0.4,0.057439068670705,0.00835587289607306,0.0267000747639664,0.00861078768827867,0.0023727918169599,0.0151186374142969,0.168004748264459,0.0124305940141294,0.0291370116673393,0.00843448767016325,1.18791138667894,1.07103287283359,1.04002573398189,1.02625649494247,1.04276033985644
500,0.2,1,0,4,-0.2,0.0719417622599342,0.00844465175157874,0.0248835679773642,0.00841058473853729,0.0011992840313969,0.014154326161806,0.248414287594483,0.0135173730497064,0.0356914780098564,0.00887689124125558,1.27371925949355,1.08839938502218,1.03995854566747,1.02305677236195,1.05156709922778
500,0.2,1,0,4,0,0.0960899873875793,0.0100432040730441,0.0279842770120898,0.00939003017194854,0.000704000625150454,0.0150160781674863,0.346539110443902,0.0188199470732952,0.0506701328353916,0.0100604904662244,1.37395415108125,1.11065367917951,1.04108118302429,1.02206129843356,1.06547427939265
500,0.2,1,0,4,0.2,0.129904821681043,0.00997477098034871,0.03234588099408,0.00879873780311367,0.00127724726135213,0.0125669768234376,0.479607148674903,0.0183290907250205,0.0722539812812179,0.0107392834698934,1.50806065351616,1.14790993703473,1.04886175720035,1.02446862114212,1.09170409062536
500,0.2,1,0,4,0.4,0.159970778618867,0.011135646538305,0.0326203932057513,0.00928411272606733,0.00162369628689497,0.0137328651665435,0.609039024734229,0.0196777054631782,0.0924203328801187,0.0111767137136698,1.63378567609672,1.17685455142984,1.04948669810857,1.02569960057497,1.11094704113219
500,0.2,1,0,4,0.6,0.177369668965971,0.0104452856947589,0.0286970480965192,0.00766364153312292,0.000808334643193803,0.012860348751605,0.719646736137693,0.0210422669554409,0.111501038567011,0.0111201241542653,1.73699076246587,1.18406929392663,1.03353661481588,1.01384983419072,1.12019831338576
500,0.2,1,0,4,0.8,0.218381287268572,0.0113567659780142,0.0309798737469604,0.00837356034513219,0.00104105386327838,0.0133359519117316,0.882970009325021,0.0202924057998227,0.145747909356771,0.0128021239392446,1.89604753999181,1.22303267139611,1.03467310720098,1.0131433047782,1.15443056839783
500,0.2,1,0,4,1,0.254440261311415,0.0136350237608464,0.0304971657138399,0.00842563545188819,0.000409567748950236,0.0121567042191338,1.01135554017706,0.0257090843335128,0.183592536104439,0.0154710518254021,2.05064998238454,1.26989804909344,1.03676866744169,1.01234648687721,1.20200154466547
500,0.3,1,0,4,-1,0.0621310373194919,0.00424673890362596,0.061580461220605,0.00431140814809715,0.0411998379304647,0.016194380849503,0.0674526371595477,0.00390691554403216,0.0449382536610312,0.00522702689637137,1.0698183908256,1.06496228929802,1.06451289233935,1.06035599978625,1.0494924198859
500,0.3,1,0,4,-0.8,0.0661962272657339,0.0065997324799469,0.0567059253004222,0.0072220963753454,0.00976568810449572,0.0163629240045705,0.104249713742538,0.00707517433455968,0.0417152586166598,0.00725587098836868,1.11769576482153,1.07872530843979,1.06999332358437,1.03705009183128,1.0549277792423
500,0.3,1,0,4,-0.6,0.101052735026406,0.00795393144712016,0.0716972460495553,0.00855537060946303,0.00474573349971081,0.0181609050911092,0.199475024682835,0.00953075600098015,0.061301016754387,0.00858266411458982,1.20949693142227,1.10869124671723,1.08012833901634,1.02694964182685,1.07017619434756
500,0.3,1,0,4,-0.4,0.149308145313609,0.00908588250209153,0.089791656872418,0.0100616355030379,0.00459501171472917,0.0162880825625447,0.328455096298429,0.0114712109444253,0.0925648878417253,0.0100680551454446,1.34644837683675,1.16177641999524,1.10230114225086,1.02592167318647,1.10612743898419
500,0.3,1,0,4,-0.2,0.208127283695882,0.0116997752955165,0.10280239048024,0.012269138345521,0.00328237765396043,0.0151049197759882,0.491347623525294,0.0152484396895429,0.132169133004079,0.0121457462350684,1.5092376280915,1.21985702835551,1.11467170356506,1.0188584142282,1.14546246072967
500,0.3,1,0,4,0,0.293524013322295,0.0139927800681445,0.120788255136622,0.0136632043960975,0.00272648012925606,0.013720973774817,0.705365829991269,0.0189962675672232,0.19735114319413,0.0141529037558524,1.72616205641762,1.30652402870443,1.13374299727781,1.01845853633655,1.2115447255984
500,0.3,1,0,4,0.2,0.379073583513251,0.0173085382711068,0.136644224090534,0.0172124689039558,0.00353172081453955,0.0144030100183329,0.903920809877885,0.018823595844242,0.270286132759167,0.0193964950551518,1.9220852797452,1.3972826119905,1.15706310815476,1.02665032110649,1.29321046379516
500,0.3,1,0,4,0.4,0.4659687780646,0.0161619185801067,0.148240812795515,0.0152160711409128,0.00202833108134905,0.0138363841996848,1.08709576753442,0.0213499697953511,0.332897496333004,0.0170386375532141,2.10345871694048,1.47781480636366,1.16046551570263,1.0161748559055,1.34855599911895
500,0.3,1,0,4,0.6,0.58812091643826,0.0202332635849361,0.164517101004597,0.0158352529579313,0.00293015813555159,0.0142440313400634,1.31873868822645,0.0239576530649267,0.439619410582033,0.0212679352988584,2.36764320603825,1.62387035915228,1.19204704549772,1.02886957006229,1.47743206940771
500,0.3,1,0,4,0.8,0.691706721103901,0.0225978311932719,0.17330821946557,0.017263253355935,0.00295382717471807,0.0117178352982258,1.51619127021013,0.0228178439062089,0.533194536934903,0.0227098572236577,2.53802935745082,1.71371384660356,1.19215502205424,1.01990988906703,1.55739735074159
500,0.3,1,0,4,1,0.812750643690997,0.0256696890114391,0.166299232919539,0.0187786430757975,0.0020588297367636,0.0121485933852073,1.74737080903942,0.0239163702391385,0.629265091381117,0.0242979226492202,2.76998533240082,1.84121825737668,1.19105299077739,1.02123751957604,1.65887103633163
500,0.4,1,0,4,-1,0.0932357815516871,0.00458947975125983,0.0928904853496915,0.00464989287107936,0.079286358853167,0.0166471845170983,0.097701966237067,0.00429046470839069,0.0736304545517994,0.00545595643768206,1.1055524043421,1.10125893613197,1.1010229154678,1.10546232116268,1.08269938994275
500,0.4,1,0,4,-0.8,0.110691026343713,0.00753994454646046,0.102969020732597,0.00774746691574135,0.0235361216762082,0.0173265856029398,0.152388858741656,0.00803637842536643,0.0804933816702974,0.00847196785606795,1.17346767795362,1.13162509163832,1.12429684399135,1.0595685169328,1.10340626575441
500,0.4,1,0,4,-0.6,0.200299496480227,0.010457564551914,0.167444215265364,0.011151316893125,0.0150050391954086,0.0169831259194745,0.320385220359489,0.0118229385514823,0.14248032487896,0.0107387228122797,1.34227852994557,1.21902823058295,1.18660081609788,1.04171001023637,1.16206212191511
500,0.4,1,0,4,-0.4,0.305606339526781,0.0141163705752238,0.230799715975694,0.0158885608278797,0.0124033173603745,0.0189029997381751,0.519952444200775,0.0144857929265654,0.219135854880592,0.0149513357683263,1.53125066584651,1.31656408240698,1.24388972638874,1.03181309046618,1.23224428328376
500,0.4,1,0,4,-0.2,0.448507644798835,0.0167849156534175,0.309067024371305,0.0189749592912761,0.0102806801916391,0.0182977578323615,0.767509810224567,0.016782979934447,0.333689907204468,0.017827742402376,1.79853365442983,1.47723829230041,1.33989066829863,1.03893519072359,1.3648462334415
500,0.4,1,0,4,0,0.632257328812002,0.0169751041942634,0.406200547030014,0.0186038210030142,0.0105867110069739,0.0145047621955577,1.05571375716143,0.0171119221745069,0.477488025892896,0.0171061353167973,2.0840427173589,1.65648454649007,1.43009378337126,1.02883741944558,1.50259942186582
500,0.4,1,0,4,0.2,0.85651795905829,0.0220231128016636,0.520948675293268,0.0270369209094915,0.0118289628418882,0.0156004987230909,1.37415256501367,0.0206587355604267,0.66053827690864,0.0222508721112003,2.41670086386209,1.8962194648655,1.56266384271995,1.0359962557318,1.70170090100704
500,0.4,1,0,4,0.4,1.00662049771321,0.0250455542032871,0.565562098323261,0.0312389236147392,0.00840402673291669,0.0158182313413801,1.59428102966356,0.0227047765288504,0.774222439455331,0.0271331585120116,2.613718619016,2.02965762855145,1.5970831766286,1.02867792609591,1.80265287544282
500,0.4,1,0,4,0.6,1.25344213515951,0.0279951485983719,0.692037384046231,0.0330686964022657,0.00966584201939145,0.0155860899469814,1.89557165567426,0.02538268192705,0.983476840224862,0.0295831806260526,2.92699752809368,2.28733222633456,1.73256466014053,1.03235743199025,2.02082334333534
500,0.4,1,0,4,0.8,1.47416936458596,0.0280120023667967,0.787309835539071,0.0418632847395939,0.00919966372455638,0.0144944965834765,2.1448922862619,0.0255129750456639,1.16717839844191,0.0275602362968366,3.17369400631011,2.50591189617266,1.83246076899159,1.02805883958281,2.20031961034485
